id,created_at,full_text
1237851618021761024,Wed Mar 11 21:23:18 +0000 2020,Little LadyBug : CatNoir Whats This A Rattle ? 😳 Little CatNoir : Not Paying Attention Just Got Eyes For You My Lady❤️
1237843490790182922,Wed Mar 11 20:51:00 +0000 2020,"W.O.W . 😳 Btw I ’ m not surprised that the games won ’ t have fans , I ’ m surprised the # NCA sided with public safety over money"
1237833480538476544,Wed Mar 11 20:11:14 +0000 2020,😲😲😲😲😲 My overreacting emotion 🤫 # project # DONE # ML # MachineLearning # surprised # TensorFlow # keras # opencv 😲😲😲😲
1237827102570885121,Wed Mar 11 19:45:53 +0000 2020,A Minecraft themed four part story . Katie said `` I was # surprised when I saw the FLYING DRAGONS . My body tensed up and my mouth dropped open . I was shaking with surprise . ''
1237818290405363719,Wed Mar 11 19:10:52 +0000 2020,I really been sticking to my workout shyt
1237807758130495491,Wed Mar 11 18:29:01 +0000 2020,So ... How did you guys start your day ? I started mine by persuading a bird to back out the window . That was a thing that happened .
1237802504517300224,Wed Mar 11 18:08:08 +0000 2020,@ What happens when your # PowerPoint slides do not show up on the screen quite as planned
1237787985564897284,Wed Mar 11 17:10:27 +0000 2020,"💐Does the mother figure in your life deserve to be spoiled for Mother 's Day ? Follow the instructions under the pinned post to nominate them , and we 'l deliver a hamper of amazing presents right to their door ! Quick , entries close tomorrow . T & amp ; Cs apply ."
1237787788004618241,Wed Mar 11 17:09:40 +0000 2020,I 'm # surprised they did n't scold him 4 telling a `` # joke '' .
1238178506506371080,Thu Mar 12 19:02:14 +0000 2020,aw did soyboy block me ? ?
1238177439555215361,Thu Mar 12 18:58:00 +0000 2020,"What , what , wtf ? ! Just Googled it and can not believe that one of the finest actors around has never won a how can this be ? ? ! ?"
1238164713210429440,Thu Mar 12 18:07:26 +0000 2020,That 's really sad being a girl .
1238164649314566145,Thu Mar 12 18:07:11 +0000 2020,I legit feel like the world is ending
